,x0_test,x1_test,x2_test,y0_test,y1_test,y2_test
31,-0.3983724824866032,-0.9110605469041452,0.04503341106370314,-0.8452082227916381,-0.6472087390448431,0.030775873883892434
32,-0.3914442653998797,-0.9041323298174216,0.0519616281504266,-0.7623800408767704,-0.5552553441719132,0.003450529506299538
33,-0.3845160483131561,-0.8972041127306981,0.058889845237150386,-0.732796851503301,-0.4932380001051719,0.34086276132864607
34,-0.37758783122643264,-0.8902758956439745,0.06581806232387384,-0.7717979513490169,-0.37893965195139334,0.49560547371865316
35,-0.370659614139709,-0.8833476785572509,0.0727462794105973,-0.7557141969907973,-0.5560646763217035,0.6691518349704668
36,-0.3637313970529855,-0.8764194614705274,0.07967449649732077,-0.8717914022818208,-0.5083708035197616,0.7598959360667088
37,-0.35680317996626193,-0.8694912443838038,0.08660271358404455,-0.8879503548764265,-0.3798619056503805,0.7490919995506938
38,-0.3498749628795383,-0.8625630272970803,0.09353093067076801,-0.7650968865536139,-0.30306485845170017,0.7257082441615806
39,-0.3429467457928148,-0.8556348102103569,0.10045914775749147,-0.9367825702953018,-0.23724373524074302,0.8330918685668173
40,-0.3360185287060912,-0.8487065931236333,0.10738736484421525,-1.0414490783655184,-0.5934637767727733,1.0792556171561531
41,-0.32909031161936775,-0.8417783760369097,0.11431558193093871,-0.7250394677677081,-0.6153561554494346,1.0398272219583267
42,-0.3221620945326441,-0.8348501589501862,0.12124379901766218,-1.2252028264984713,-0.5173190879922397,1.1769979417071603
43,-0.3152338774459207,-0.8279219418634627,0.12817201610438564,-1.211712285687228,-0.5074666031941973,1.0425079037584049
44,-0.30830566035919704,-0.820993724776739,0.13510023319110942,-1.4197182349713011,-0.5149653165880456,0.9953924865687512
45,-0.30137744327247357,-0.8140655076900156,0.14202845027783287,-1.571570186161004,-0.3568492451004118,1.0936112973645118
46,-0.29444922618575,-0.807137290603292,0.14895666736455634,-1.2918283875686987,-0.24331333469759078,0.9290268843945838
47,-0.28752100909902667,-0.8002090735165686,0.1558848844512798,-1.2259107305187738,-0.32617608781881524,0.8401440892465993
48,-0.280592792012303,-0.7932808564298449,0.16281310153800357,-1.1702991967021719,-0.37460623081151656,0.7272178562491843
49,-0.2736645749255796,-0.7863526393431215,0.16974131862472705,-1.3543123893607618,-0.5396961069600841,0.8940889855791856
